Frame	DateTime	TrackID	StartFrame	EndFrame	Class	x	y	w	h
BJOR-16_173_009961.JPG	2020:6:21:4:0:38	NA	NA	NA	NA	NA	NA	NA	NA
BJOR-16_173_009962.JPG	2020:6:21:5:0:39	NA	NA	NA	NA	NA	NA	NA	NA
BJOR-16_173_009963.JPG	2020:6:21:6:0:39	NA	NA	NA	NA	NA	NA	NA	NA
BJOR-16_173_009965.JPG	2020:6:21:8:0:38	NA	NA	NA	NA	NA	NA	NA	NA
BJOR-16_173_009966.JPG	2020:6:21:9:0:39	NA	NA	NA	NA	NA	NA	NA	NA
BJOR-16_173_009967.JPG	2020:6:21:10:0:39	NA	NA	NA	NA	NA	NA	NA	NA
BJOR-16_173_009969.JPG	2020:6:21:12:0:38	NA	NA	NA	NA	NA	NA	NA	NA
BJOR-16_173_009970.JPG	2020:6:21:13:0:39	NA	NA	NA	NA	NA	NA	NA	NA
BJOR-16_173_009971.JPG	2020:6:21:14:0:39	NA	NA	NA	NA	NA	NA	NA	NA
BJOR-16_173_009972.JPG	2020:6:21:15:0:45	NA	NA	NA	NA	NA	NA	NA	NA
BJOR-16_173_009974.JPG	2020:6:21:17:0:46	NA	NA	NA	NA	NA	NA	NA	NA
BJOR-16_173_009976.JPG	2020:6:21:19:0:52	NA	NA	NA	NA	NA	NA	NA	NA
BJOR-16_173_009977.JPG	2020:6:21:20:0:59	NA	NA	NA	NA	NA	NA	NA	NA
BJOR-16_173_009979.JPG	2020:6:21:22:0:0	NA	NA	NA	NA	NA	NA	NA	NA
BJOR-16_173_009980.JPG	2020:6:21:23:0:59	NA	NA	NA	NA	NA	NA	NA	NA
BJOR-16_175_010005.JPG	2020:6:23:0:0:27	NA	NA	NA	NA	NA	NA	NA	NA
BJOR-16_175_010006.JPG	2020:6:23:1:0:28	NA	NA	NA	NA	NA	NA	NA	NA
BJOR-16_175_010008.JPG	2020:6:23:3:0:27	NA	NA	NA	NA	NA	NA	NA	NA
BJOR-16_175_010010.JPG	2020:6:23:5:0:28	NA	NA	NA	NA	NA	NA	NA	NA
BJOR-16_175_010012.JPG	2020:6:23:7:0:41	NA	NA	NA	NA	NA	NA	NA	NA
BJOR-16_175_010014.JPG	2020:6:23:9:0:42	NA	NA	NA	NA	NA	NA	NA	NA
BJOR-16_175_010016.JPG	2020:6:23:11:0:41	NA	NA	NA	NA	NA	NA	NA	NA
BJOR-16_175_010017.JPG	2020:6:23:12:0:48	NA	NA	NA	NA	NA	NA	NA	NA
BJOR-16_175_010018.JPG	2020:6:23:13:0:56	NA	NA	NA	NA	NA	NA	NA	NA
BJOR-16_175_010020.JPG	2020:6:23:15:0:47	NA	NA	NA	NA	NA	NA	NA	NA
BJOR-16_175_010021.JPG	2020:6:23:16:0:54	NA	NA	NA	NA	NA	NA	NA	NA
BJOR-16_175_010022.JPG	2020:6:23:17:0:55	NA	NA	NA	NA	NA	NA	NA	NA
BJOR-16_175_010024.JPG	2020:6:23:19:0:54	NA	NA	NA	NA	NA	NA	NA	NA
BJOR-16_175_010025.JPG	2020:6:23:20:0:54	NA	NA	NA	NA	NA	NA	NA	NA
BJOR-16_175_010027.JPG	2020:6:23:22:0:1	NA	NA	NA	NA	NA	NA	NA	NA
BJOR-16_175_010028.JPG	2020:6:23:23:0:1	NA	NA	NA	NA	NA	NA	NA	NA
BJOR-16_177_010053.JPG	2020:6:25:0:0:44	NA	NA	NA	NA	NA	NA	NA	NA
BJOR-16_177_010055.JPG	2020:6:25:2:0:43	NA	NA	NA	NA	NA	NA	NA	NA
BJOR-16_177_010056.JPG	2020:6:25:3:0:43	NA	NA	NA	NA	NA	NA	NA	NA
BJOR-16_177_010057.JPG	2020:6:25:4:0:44	NA	NA	NA	NA	NA	NA	NA	NA
BJOR-16_177_010059.JPG	2020:6:25:6:0:43	NA	NA	NA	NA	NA	NA	NA	NA
BJOR-16_177_010060.JPG	2020:6:25:7:0:50	NA	NA	NA	NA	NA	NA	NA	NA
BJOR-16_177_010061.JPG	2020:6:25:8:0:51	NA	NA	NA	NA	NA	NA	NA	NA
BJOR-16_177_010062.JPG	2020:6:25:9:0:57	NA	NA	NA	NA	NA	NA	NA	NA
BJOR-16_177_010064.JPG	2020:6:25:11:0:11	NA	NA	NA	NA	NA	NA	NA	NA
BJOR-16_177_010065.JPG	2020:6:25:12:0:19	NA	NA	NA	NA	NA	NA	NA	NA
BJOR-16_177_010066.JPG	2020:6:25:13:0:25	NA	NA	NA	NA	NA	NA	NA	NA
BJOR-16_177_010067.JPG	2020:6:25:14:0:25	NA	NA	NA	NA	NA	NA	NA	NA
BJOR-16_177_010069.JPG	2020:6:25:16:0:26	NA	NA	NA	NA	NA	NA	NA	NA
BJOR-16_177_010071.JPG	2020:6:25:18:0:25	NA	NA	NA	NA	NA	NA	NA	NA
BJOR-16_177_010073.JPG	2020:6:25:20:0:33	NA	NA	NA	NA	NA	NA	NA	NA
BJOR-16_177_010074.JPG	2020:6:25:21:0:39	NA	NA	NA	NA	NA	NA	NA	NA
BJOR-16_177_010076.JPG	2020:6:25:23:0:39	NA	NA	NA	NA	NA	NA	NA	NA
BJOR-16_179_010101.JPG	2020:6:27:0:0:42	NA	NA	NA	NA	NA	NA	NA	NA
BJOR-16_179_010103.JPG	2020:6:27:2:0:42	NA	NA	NA	NA	NA	NA	NA	NA
BJOR-16_179_010104.JPG	2020:6:27:3:0:43	NA	NA	NA	NA	NA	NA	NA	NA
BJOR-16_179_010106.JPG	2020:6:27:5:0:42	NA	NA	NA	NA	NA	NA	NA	NA
BJOR-16_179_010107.JPG	2020:6:27:6:0:42	NA	NA	NA	NA	NA	NA	NA	NA
BJOR-16_179_010109.JPG	2020:6:27:8:0:17	NA	NA	NA	NA	NA	NA	NA	NA
BJOR-16_179_010110.JPG	2020:6:27:9:0:24	NA	NA	NA	NA	NA	NA	NA	NA
BJOR-16_179_010111.JPG	2020:6:27:10:0:24	NA	NA	NA	NA	NA	NA	NA	NA
BJOR-16_179_010112.JPG	2020:6:27:11:0:25	NA	NA	NA	NA	NA	NA	NA	NA
BJOR-16_179_010114.JPG	2020:6:27:13:0:24	NA	NA	NA	NA	NA	NA	NA	NA
BJOR-16_179_010115.JPG	2020:6:27:14:0:24	NA	NA	NA	NA	NA	NA	NA	NA
BJOR-16_179_010116.JPG	2020:6:27:15:0:25	NA	NA	NA	NA	NA	NA	NA	NA
BJOR-16_179_010117.JPG	2020:6:27:16:0:31	NA	NA	NA	NA	NA	NA	NA	NA
BJOR-16_179_010118.JPG	2020:6:27:17:0:38	NA	NA	NA	NA	NA	NA	NA	NA
BJOR-16_179_010119.JPG	2020:6:27:18:0:45	NA	NA	NA	NA	NA	NA	NA	NA
BJOR-16_179_010120.JPG	2020:6:27:19:0:53	NA	NA	NA	NA	NA	NA	NA	NA
BJOR-16_179_010121.JPG	2020:6:27:20:0:59	NA	NA	NA	NA	NA	NA	NA	NA
BJOR-16_179_010123.JPG	2020:6:27:22:0:59	NA	NA	NA	NA	NA	NA	NA	NA
BJOR-16_181_010149.JPG	2020:6:29:0:0:30	NA	NA	NA	NA	NA	NA	NA	NA
BJOR-16_181_010150.JPG	2020:6:29:1:0:37	2	9	10	Bud	1.1524626222130847	0.5248200355217472	0.018253809082889795	0.01831051832054096
BJOR-16_181_010151.JPG	2020:6:29:2:0:38	2	9	11	Bud	1.1535621231846331	0.5234317108330323	0.01776113244913814	0.017798828613480856
BJOR-16_181_010151.JPG	2020:6:29:2:0:38	3	10	11	Bud	1.2015233411287007	0.7091082442434211	0.02102088992761503	0.020492878517909374
BJOR-16_181_010151.JPG	2020:6:29:2:0:38	5	10	11	Bud	1.2020953404833699	0.7092262027138158	0.021261931383828706	0.019582091214364095
BJOR-16_181_010152.JPG	2020:6:29:3:0:44	6	11	12	Bud	1.1406336734169407	0.8573614073636239	0.01905241536962899	0.018960282175164413
BJOR-16_181_010152.JPG	2020:6:29:3:0:44	10	11	12	Bud	1.1658584469800806	0.8287808173999451	0.018178860811216755	0.016724061129386004
BJOR-16_181_010152.JPG	2020:6:29:3:0:44	15	11	12	Bud	1.1229613472564874	0.7961383235105994	0.017971888369468274	0.01444802802905698
BJOR-16_181_010154.JPG	2020:6:29:5:0:44	10	11	13	Bud	1.1664538810182912	0.8300818914020436	0.016769036592399773	0.015455054287249172
BJOR-16_181_010155.JPG	2020:6:29:6:0:45	10	11	14	Bud	1.1662312851137213	0.829528845536366	0.01726474683692268	0.0159172251428994
BJOR-16_181_010155.JPG	2020:6:29:6:0:45	3	10	14	Bud	1.2030648576198293	0.7098050885679769	0.018017800676280147	0.017560710003385084
BJOR-16_181_010155.JPG	2020:6:29:6:0:45	5	10	14	Bud	1.203012138542633	0.7097581399719215	0.020038295578613224	0.018490178235020194
BJOR-16_181_010157.JPG	2020:6:29:8:0:51	10	11	14	Bud	1.1662992142929174	0.8296480784733612	0.017101906013971806	0.015767094143242382
BJOR-16_181_010157.JPG	2020:6:29:8:0:51	24	14	15	Bud	1.123581450166758	0.7972464506807383	0.019837289077055714	0.01626566212079681
BJOR-16_181_010157.JPG	2020:6:29:8:0:51	3	10	15	Bud	1.203493233070958	0.7099288418032194	0.020217173882369353	0.019671167467579437
BJOR-16_181_010157.JPG	2020:6:29:8:0:51	5	10	15	Bud	1.2034072852773685	0.709788761462874	0.020433587054427528	0.01885618379784511
BJOR-16_181_010158.JPG	2020:6:29:9:0:51	10	11	16	Bud	1.166770675062312	0.8294761712772252	0.017478288840501937	0.016107502871826065
BJOR-16_181_010158.JPG	2020:6:29:9:0:51	24	14	16	Bud	1.1231220314642132	0.7964092109996915	0.019240518662408224	0.015787318047335634
BJOR-16_181_010159.JPG	2020:6:29:10:0:52	NA	NA	NA	NA	NA	NA	NA	NA
BJOR-16_181_010160.JPG	2020:6:29:11:0:58	NA	NA	NA	NA	NA	NA	NA	NA
BJOR-16_181_010162.JPG	2020:6:29:13:0:58	NA	NA	NA	NA	NA	NA	NA	NA
BJOR-16_181_010163.JPG	2020:6:29:14:0:59	NA	NA	NA	NA	NA	NA	NA	NA
BJOR-16_181_010165.JPG	2020:6:29:16:0:5	NA	NA	NA	NA	NA	NA	NA	NA
BJOR-16_181_010166.JPG	2020:6:29:17:0:12	NA	NA	NA	NA	NA	NA	NA	NA
BJOR-16_181_010167.JPG	2020:6:29:18:0:13	NA	NA	NA	NA	NA	NA	NA	NA
BJOR-16_181_010169.JPG	2020:6:29:20:0:12	NA	NA	NA	NA	NA	NA	NA	NA
BJOR-16_181_010171.JPG	2020:6:29:22:0:13	5	10	18	Bud	1.201456688241003	0.7102197019752695	0.019137851580795763	0.01774917253099564
BJOR-16_181_010171.JPG	2020:6:29:22:0:13	10	11	18	Bud	1.1658956386934487	0.8285287543461891	0.017672694723419573	0.016288178957416286
BJOR-16_181_010171.JPG	2020:6:29:22:0:13	24	14	18	Bud	1.123007326364947	0.7968018517875637	0.018001811390314766	0.014801339947618812
BJOR-16_181_010172.JPG	2020:6:29:23:0:19	28	18	19	Bud	1.1446863471137152	0.7931116436517727	0.018402768150759634	0.015638848912646285
BJOR-16_181_010172.JPG	2020:6:29:23:0:19	10	11	19	Bud	1.1662288193769108	0.8291529076369468	0.01786277292595115	0.016485704128820555
BJOR-16_181_010172.JPG	2020:6:29:23:0:19	24	14	19	Bud	1.123312522056551	0.7963965358356901	0.01774793532078116	0.014574813771090624
BJOR-16_192_010337.JPG	2020:7:10:0:0:16	28	18	19	Bud	1.1446863471137152	0.7931116436517727	0.018402768150759634	0.015638848912646285
BJOR-16_192_010337.JPG	2020:7:10:0:0:16	10	11	19	Bud	1.1662428340533955	0.8291344490974017	0.017930578036896152	0.016548282131794743
BJOR-16_192_010337.JPG	2020:7:10:0:0:16	24	14	20	Flower	1.1194992071952452	0.7984590225243976	0.028505792512439655	0.02353146245812222
BJOR-16_192_010338.JPG	2020:7:10:1:0:30	28	18	19	Bud	1.1446863471137152	0.7931116436517727	0.018402768150759634	0.015638848912646285
BJOR-16_192_010338.JPG	2020:7:10:1:0:30	10	11	19	Bud	1.1662568487298801	0.8291159905578567	0.017998383147079678	0.01661086013476893
BJOR-16_192_010338.JPG	2020:7:10:1:0:30	24	14	21	Flower	1.1172976904789775	0.8012995365537369	0.031349082537609936	0.025966707690578957
BJOR-16_192_010338.JPG	2020:7:10:1:0:30	33	20	21	Flower	0.9145904005619518	0.6068211248743605	0.030334111078940466	0.02644127204404243
BJOR-16_192_010338.JPG	2020:7:10:1:0:30	35	20	21	Flower	0.9157306300826937	0.6075259381567526	0.028298459197561958	0.026430699755573838
BJOR-16_192_010338.JPG	2020:7:10:1:0:30	36	20	21	Flower	1.218179221348456	0.6068929464775219	0.03305929332987463	0.030432571500365536
BJOR-16_192_010338.JPG	2020:7:10:1:0:30	37	20	21	Flower	1.0531321243375367	0.4238412814670139	0.024052084158584293	0.02260530884502924
BJOR-16_192_010338.JPG	2020:7:10:1:0:30	38	20	21	Flower	1.138995229263752	0.8959733358461257	0.028694594893541932	0.025343281706871345
BJOR-16_192_010338.JPG	2020:7:10:1:0:30	42	20	21	Flower	1.1633758277223822	0.863894471285636	0.026318063708104144	0.02530604669225145
BJOR-16_192_010338.JPG	2020:7:10:1:0:30	44	20	21	Flower	1.0535768777724595	0.4237162236442343	0.025439771550966595	0.025231962148209063
BJOR-16_192_010338.JPG	2020:7:10:1:0:30	45	20	21	Flower	0.9743222599141081	0.6257286384091739	0.02527789565973941	0.02407089501096491
BJOR-16_192_010338.JPG	2020:7:10:1:0:30	46	20	21	Flower	1.0686287434895834	0.4632869144908169	0.027931643357977157	0.02775836074561403
BJOR-16_192_010338.JPG	2020:7:10:1:0:30	48	20	21	Flower	1.1202219680875367	0.8314644225717288	0.024956453295467983	0.023466425667032144
BJOR-16_192_010338.JPG	2020:7:10:1:0:30	50	20	21	Flower	0.9789498294584932	0.6487273277595029	0.026439354574684736	0.025340726082785037
BJOR-16_192_010338.JPG	2020:7:10:1:0:30	54	20	21	Flower	0.9852688170315926	0.5075679596125731	0.0264813276458342	0.024321910121984636
BJOR-16_192_010338.JPG	2020:7:10:1:0:30	55	20	21	Flower	1.116216798302723	0.7284756202028508	0.03209234551946397	0.027231416758040927
BJOR-16_192_010338.JPG	2020:7:10:1:0:30	56	20	21	Bud	1.0411680879648666	0.49385671515213814	0.024015385141120036	0.027177491662097895
BJOR-16_192_010338.JPG	2020:7:10:1:0:30	57	20	21	Flower	0.9940106379637244	0.7015585237915752	0.023969721624289186	0.02347109432108916
BJOR-16_192_010338.JPG	2020:7:10:1:0:30	58	20	21	Flower	1.0584463590209245	0.6768310404102704	0.0299248585568492	0.024528365999634438
BJOR-16_192_010338.JPG	2020:7:10:1:0:30	60	20	21	Flower	1.0441986092907645	0.5821046849300987	0.023427311868277446	0.02245811060855265
BJOR-16_192_010338.JPG	2020:7:10:1:0:30	61	20	21	Flower	1.0096183411001463	0.6016246202256944	0.025798718378962398	0.026350568804824514
BJOR-16_192_010338.JPG	2020:7:10:1:0:30	62	20	21	Flower	1.042890656677603	0.9146627432839912	0.026871897941764235	0.024852716100146187
BJOR-16_192_010338.JPG	2020:7:10:1:0:30	63	20	21	Flower	1.1184431680601243	0.5866734126576205	0.028085755898280586	0.02588263260690791
BJOR-16_192_010338.JPG	2020:7:10:1:0:30	64	20	21	Flower	1.040937250148483	0.6160650527686403	0.02441844923913443	0.024349043996710517
BJOR-16_192_010338.JPG	2020:7:10:1:0:30	65	20	21	Flower	1.0973987039487962	0.9275682737116228	0.024754738754249928	0.023769445586622816
BJOR-16_192_010338.JPG	2020:7:10:1:0:30	66	20	21	Flower	1.210256433319627	0.9400403617278874	0.027664104658583617	0.030532797651681244
BJOR-16_192_010338.JPG	2020:7:10:1:0:30	68	20	21	Flower	0.9670885712919179	0.6905266156112939	0.02273737798427984	0.02248520879020468
BJOR-16_192_010338.JPG	2020:7:10:1:0:30	69	20	21	Flower	1.0381370928134137	0.4945450810661093	0.02690623704439196	0.02719016270330773
BJOR-16_192_010338.JPG	2020:7:10:1:0:30	70	20	21	Flower	0.9670315194827074	0.6916459789610746	0.02008225894254256	0.0210398677357456
BJOR-16_192_010338.JPG	2020:7:10:1:0:30	71	20	21	Flower	1.0399888137906617	0.61616661027161	0.025262603010422022	0.025606318245157154
BJOR-16_192_010338.JPG	2020:7:10:1:0:30	72	20	21	Flower	1.0447095622235572	0.6048690813744975	0.02095054250971728	0.023636917203490437
BJOR-16_192_010340.JPG	2020:7:10:3:0:38	28	18	19	Bud	1.1446863471137152	0.7931116436517727	0.018402768150759634	0.015638848912646285
BJOR-16_192_010340.JPG	2020:7:10:3:0:38	10	11	19	Bud	1.1662708634063648	0.8290975320183116	0.018066188256501737	0.016673438137743118
BJOR-16_192_010340.JPG	2020:7:10:3:0:38	24	14	22	Flower	1.116755222421949	0.8035820527375626	0.03249645893976956	0.02698141155066823
BJOR-16_192_010340.JPG	2020:7:10:3:0:38	33	20	22	Flower	0.9134816513563563	0.6082688174286861	0.029981239942355863	0.026158109586806654
BJOR-16_192_010340.JPG	2020:7:10:3:0:38	35	20	22	Flower	0.9150193884384498	0.60873070294455	0.027940595937292357	0.026073272217113353
BJOR-16_192_010340.JPG	2020:7:10:3:0:38	36	20	22	Flower	1.217796618900041	0.6080120627852386	0.03330723736816754	0.030674258079730288
BJOR-16_192_010340.JPG	2020:7:10:3:0:38	37	20	22	Flower	1.0532236030039175	0.4252806410218653	0.02433366593226652	0.022854587795784448
BJOR-16_192_010340.JPG	2020:7:10:3:0:38	38	20	22	Flower	1.1392159274288938	0.8977681999868485	0.029087151849593606	0.025698821384284757
BJOR-16_192_010340.JPG	2020:7:10:3:0:38	42	20	22	Flower	1.1631863781137914	0.8653129322475108	0.0276070397720917	0.026542949793239234
BJOR-16_192_010340.JPG	2020:7:10:3:0:38	44	20	22	Flower	1.0536950129467566	0.42499277924655504	0.025680952928426627	0.025461077651945267
BJOR-16_192_010340.JPG	2020:7:10:3:0:38	45	20	22	Flower	0.9737334388631108	0.6269178519561814	0.025708933616332835	0.024464470649729078
BJOR-16_192_010340.JPG	2020:7:10:3:0:38	46	20	22	Flower	1.0685851751282813	0.465071232829804	0.027465061105298103	0.02729951085700777
BJOR-16_192_010340.JPG	2020:7:10:3:0:38	48	20	22	Flower	1.1209772184208997	0.8328357485534112	0.026379382180996905	0.024799162586515044
BJOR-16_192_010340.JPG	2020:7:10:3:0:38	50	20	22	Flower	0.9792142423051451	0.6504259169402382	0.02752073738467269	0.026360075149800308
BJOR-16_192_010340.JPG	2020:7:10:3:0:38	54	20	22	Flower	0.9847867289519271	0.5082227053769768	0.025404247570830974	0.023350962640752912
BJOR-16_192_010340.JPG	2020:7:10:3:0:38	55	20	22	Flower	1.1160648619419862	0.7309034788908182	0.031171968268797024	0.026471518227899955
BJOR-16_192_010340.JPG	2020:7:10:3:0:38	56	20	22	Flower	1.0410679259764752	0.4955809719765788	0.024485594420896362	0.02773261064256902
BJOR-16_192_010340.JPG	2020:7:10:3:0:38	57	20	22	Flower	0.9943875686368969	0.7023676501035664	0.02447481513572005	0.023936720816745662
BJOR-16_192_010340.JPG	2020:7:10:3:0:38	58	20	22	Flower	1.0577482296261531	0.6777798620979473	0.031310167760775394	0.02570984405457463
BJOR-16_192_010340.JPG	2020:7:10:3:0:38	60	20	22	Flower	1.0442456407797498	0.5835458041382531	0.023829835857639623	0.022838506301111706
BJOR-16_192_010340.JPG	2020:7:10:3:0:38	61	20	22	Flower	1.0094825401689012	0.6033125901164792	0.026337512549797906	0.026886214488748474
BJOR-16_192_010340.JPG	2020:7:10:3:0:38	62	20	22	Flower	1.043283603042619	0.9158302826254406	0.02708214002069582	0.025081208752039903
BJOR-16_192_010340.JPG	2020:7:10:3:0:38	63	20	22	Flower	1.11853508724655	0.5884318826888391	0.02880886903923166	0.02655878956211105
BJOR-16_192_010340.JPG	2020:7:10:3:0:38	64	20	22	Flower	1.0408458799358307	0.6173829409856723	0.024669927784751217	0.024654753826957043
BJOR-16_192_010340.JPG	2020:7:10:3:0:38	65	20	22	Flower	1.0974031596002116	0.9286462730175626	0.025154241916342503	0.02414775799813664
BJOR-16_192_010340.JPG	2020:7:10:3:0:38	68	20	21	Flower	0.9670885712919179	0.6905266156112939	0.02273737798427984	0.02248520879020468
BJOR-16_192_010340.JPG	2020:7:10:3:0:38	69	20	22	Flower	1.0383490721226942	0.49568948265462165	0.026473316371291945	0.026767981400625487
BJOR-16_192_010340.JPG	2020:7:10:3:0:38	70	20	22	Bud	0.9661238742431633	0.6925995968979528	0.022674210341237247	0.023762083059847887
BJOR-16_192_010340.JPG	2020:7:10:3:0:38	71	20	22	Flower	1.0396441740164062	0.6177289826155046	0.02578849594387022	0.026133152756929737
BJOR-16_192_010340.JPG	2020:7:10:3:0:38	72	20	22	Flower	1.0460346997351104	0.6053131980465399	0.021456743473902494	0.02412742284691464
BJOR-16_192_010340.JPG	2020:7:10:3:0:38	82	21	22	Flower	1.0450630196911548	0.5842883229395103	0.026319622752947837	0.026454349986293903
BJOR-16_192_010340.JPG	2020:7:10:3:0:38	85	21	22	Flower	1.0453785768029287	0.5836327768069262	0.026411418443372157	0.023240017361111077
BJOR-16_192_010341.JPG	2020:7:10:4:0:44	28	18	19	Bud	1.1446863471137152	0.7931116436517727	0.018402768150759634	0.015638848912646285
BJOR-16_192_010341.JPG	2020:7:10:4:0:44	10	11	19	Bud	1.1662848780828494	0.8290790734787665	0.01813399336516232	0.016736016140717305
BJOR-16_192_010341.JPG	2020:7:10:4:0:44	24	14	23	Flower	1.1163307734552723	0.8046266972619087	0.032403464242239624	0.02706587608885718
BJOR-16_192_010341.JPG	2020:7:10:4:0:44	33	20	23	Flower	0.9133994713179793	0.6087187695069786	0.029768934008628983	0.026017707457986
BJOR-16_192_010341.JPG	2020:7:10:4:0:44	35	20	23	Flower	0.9152843119803623	0.6094417672489315	0.02761982048280484	0.02574924648369389
BJOR-16_192_010341.JPG	2020:7:10:4:0:44	36	20	23	Flower	1.2178563954591288	0.6085484855284918	0.03254836044199185	0.02997678450984625
BJOR-16_192_010341.JPG	2020:7:10:4:0:44	37	20	23	Flower	1.0535574832846482	0.42623732979615103	0.02696105201343237	0.025340028321706613
BJOR-16_192_010341.JPG	2020:7:10:4:0:44	38	20	23	Flower	1.1398178845901115	0.8996273161226316	0.02768302440515869	0.024482029846362423
BJOR-16_192_010341.JPG	2020:7:10:4:0:44	42	20	23	Flower	1.1629421173063423	0.865631806765647	0.025958894302635274	0.024924951621748646
BJOR-16_192_010341.JPG	2020:7:10:4:0:44	44	20	23	Flower	1.0534619079371208	0.42562986362963173	0.02493872152935513	0.024691806575115546
BJOR-16_192_010341.JPG	2020:7:10:4:0:44	45	20	23	Flower	0.9740088404572922	0.6274961151802383	0.025312119523641107	0.024046983580844675
BJOR-16_192_010341.JPG	2020:7:10:4:0:44	46	20	23	Flower	1.068363352225342	0.46586107376456565	0.026562053257943165	0.026421204028056203
BJOR-16_192_010341.JPG	2020:7:10:4:0:44	48	20	23	Flower	1.121167273688942	0.8332206849005799	0.025639595457988315	0.024107877348479422
BJOR-16_192_010341.JPG	2020:7:10:4:0:44	50	20	23	Flower	0.9790312814807093	0.6507052782843693	0.027690306058045462	0.026489066839280394
BJOR-16_192_010341.JPG	2020:7:10:4:0:44	54	20	23	Flower	0.9845025930440855	0.5086159422190517	0.025353557840752695	0.023346146997918586
BJOR-16_192_010341.JPG	2020:7:10:4:0:44	55	20	23	Flower	1.1159933023630935	0.731382977625715	0.030063447612431675	0.0255258990308626
BJOR-16_192_010341.JPG	2020:7:10:4:0:44	56	20	23	Flower	1.040951610583227	0.4960962176463877	0.024155105848592297	0.02737890248669342
BJOR-16_192_010341.JPG	2020:7:10:4:0:44	57	20	23	Flower	0.9938511889801366	0.7035637066217668	0.022945198357957528	0.022421700646293546
BJOR-16_192_010341.JPG	2020:7:10:4:0:44	58	20	23	Flower	1.0575933019524995	0.6786041582107177	0.029572676337372306	0.02427113383590294
BJOR-16_192_010341.JPG	2020:7:10:4:0:44	60	20	23	Flower	1.044141342334084	0.5841244560194166	0.023456971646953206	0.022463572109085866
BJOR-16_192_010341.JPG	2020:7:10:4:0:44	61	20	23	Flower	1.0099649085085736	0.6039762813028846	0.025708674790126125	0.026245993123775752
BJOR-16_192_010341.JPG	2020:7:10:4:0:44	62	20	23	Flower	1.0432588507583245	0.9164772045624306	0.027443970900351212	0.02548973659240295
BJOR-16_192_010341.JPG	2020:7:10:4:0:44	63	20	23	Flower	1.1185015824232645	0.5893691056025615	0.0275539678993351	0.025370452430278
BJOR-16_192_010341.JPG	2020:7:10:4:0:44	64	20	23	Flower	1.0406131488908652	0.6179942396375017	0.023914020827822183	0.02395904773539166
BJOR-16_192_010341.JPG	2020:7:10:4:0:44	65	20	23	Flower	1.09684626742327	0.9294333098272368	0.024248814839908067	0.023299957285532448
BJOR-16_192_010341.JPG	2020:7:10:4:0:44	68	20	21	Flower	0.9670885712919179	0.6905266156112939	0.02273737798427984	0.02248520879020468
